===== BÁO CÁO HUẤN LUYỆN MÔ HÌNH XGBoost =====
Thời gian chạy: 20250625_082205

--- THÔNG SỐ THỬ NGHIỆM ---
Model: XGBoost
- objective: reg:squarederror
- eval_metric: mae
- eta: 0.02
- max_depth: 6
- subsample: 0.8
- colsample_bytree: 0.8
- lambda: 0.1
- alpha: 0.1
- n_estimators: 2000
- seed: 42
- n_jobs: -1
- tree_method: hist
- early_stopping_rounds: 10
- validation_indicator_col: validation_0
Lookback: 8
Data file: weather.csv

--- KẾT QUẢ HUẤN LUYỆN ---
Total training time: 2.2 seconds
Số cây (boosting rounds) đã chạy: 220
Best score (val_mae): 0.154416

--- KẾT QUẢ ĐÁNH GIÁ TRÊN TẬP TEST (THANG ĐO GỐC) ---
Test MSE: 0.354724
Test MAE: 0.156454

--- CÁC FILE ĐÃ LƯU ---
Model đã lưu: xgb_model_20250625_082205.json
Biểu đồ evaluation curve: eval_curve_20250625_082205_xgb_rounds220_lr0.02_lb8.png
Biểu đồ feature importance: feature_importance_20250625_082205_xgb_rounds220_lr0.02_lb8.png
Biểu đồ so sánh thực tế/dự đoán: compare_test_20250625_082205_xgb_rounds220_lr0.02_lb8.png
==================================================

--- LỊCH SỬ MAE TRÊN VALIDATION QUA CÁC EPOCH ---
Epoch 1: val_mae = 0.214193
Epoch 2: val_mae = 0.212863
Epoch 3: val_mae = 0.211403
Epoch 4: val_mae = 0.210222
Epoch 5: val_mae = 0.208921
Epoch 6: val_mae = 0.207628
Epoch 7: val_mae = 0.206372
Epoch 8: val_mae = 0.205303
Epoch 9: val_mae = 0.204064
Epoch 10: val_mae = 0.203101
Epoch 11: val_mae = 0.202020
Epoch 12: val_mae = 0.201076
Epoch 13: val_mae = 0.199955
Epoch 14: val_mae = 0.198883
Epoch 15: val_mae = 0.197820
Epoch 16: val_mae = 0.196971
Epoch 17: val_mae = 0.195994
Epoch 18: val_mae = 0.195048
Epoch 19: val_mae = 0.194079
Epoch 20: val_mae = 0.193269
Epoch 21: val_mae = 0.192423
Epoch 22: val_mae = 0.191533
Epoch 23: val_mae = 0.190641
Epoch 24: val_mae = 0.189798
Epoch 25: val_mae = 0.188955
Epoch 26: val_mae = 0.188324
Epoch 27: val_mae = 0.187707
Epoch 28: val_mae = 0.186950
Epoch 29: val_mae = 0.186243
Epoch 30: val_mae = 0.185525
Epoch 31: val_mae = 0.184803
Epoch 32: val_mae = 0.184299
Epoch 33: val_mae = 0.183669
Epoch 34: val_mae = 0.183013
Epoch 35: val_mae = 0.182476
Epoch 36: val_mae = 0.181812
Epoch 37: val_mae = 0.181149
Epoch 38: val_mae = 0.180650
Epoch 39: val_mae = 0.180069
Epoch 40: val_mae = 0.179502
Epoch 41: val_mae = 0.178867
Epoch 42: val_mae = 0.178384
Epoch 43: val_mae = 0.177842
Epoch 44: val_mae = 0.177324
Epoch 45: val_mae = 0.177040
Epoch 46: val_mae = 0.176489
Epoch 47: val_mae = 0.176022
Epoch 48: val_mae = 0.175496
Epoch 49: val_mae = 0.174946
Epoch 50: val_mae = 0.174645
Epoch 51: val_mae = 0.174225
Epoch 52: val_mae = 0.173912
Epoch 53: val_mae = 0.173449
Epoch 54: val_mae = 0.173040
Epoch 55: val_mae = 0.172656
Epoch 56: val_mae = 0.172273
Epoch 57: val_mae = 0.171863
Epoch 58: val_mae = 0.171401
Epoch 59: val_mae = 0.171001
Epoch 60: val_mae = 0.170697
Epoch 61: val_mae = 0.170317
Epoch 62: val_mae = 0.169989
Epoch 63: val_mae = 0.169761
Epoch 64: val_mae = 0.169458
Epoch 65: val_mae = 0.169147
Epoch 66: val_mae = 0.168833
Epoch 67: val_mae = 0.168527
Epoch 68: val_mae = 0.168151
Epoch 69: val_mae = 0.167964
Epoch 70: val_mae = 0.167704
Epoch 71: val_mae = 0.167423
Epoch 72: val_mae = 0.167160
Epoch 73: val_mae = 0.166862
Epoch 74: val_mae = 0.166614
Epoch 75: val_mae = 0.166313
Epoch 76: val_mae = 0.166108
Epoch 77: val_mae = 0.165949
Epoch 78: val_mae = 0.165685
Epoch 79: val_mae = 0.165448
Epoch 80: val_mae = 0.165150
Epoch 81: val_mae = 0.164962
Epoch 82: val_mae = 0.164836
Epoch 83: val_mae = 0.164622
Epoch 84: val_mae = 0.164414
Epoch 85: val_mae = 0.164170
Epoch 86: val_mae = 0.163981
Epoch 87: val_mae = 0.163801
Epoch 88: val_mae = 0.163518
Epoch 89: val_mae = 0.163286
Epoch 90: val_mae = 0.163062
Epoch 91: val_mae = 0.162956
Epoch 92: val_mae = 0.162766
Epoch 93: val_mae = 0.162624
Epoch 94: val_mae = 0.162442
Epoch 95: val_mae = 0.162245
Epoch 96: val_mae = 0.162165
Epoch 97: val_mae = 0.161968
Epoch 98: val_mae = 0.161810
Epoch 99: val_mae = 0.161680
Epoch 100: val_mae = 0.161498
Epoch 101: val_mae = 0.161312
Epoch 102: val_mae = 0.161132
Epoch 103: val_mae = 0.161031
